,M1,M2,q,maxR,P,R_L1,f_binary
866,1.42,0.4415165754770552,0.3109271658289121,104.2810399502512,370198.8130056978,87765.48800082806,0.3904442472843282
867,1.52,0.7690006833105023,0.5059215021779621,106.75320731552995,37026271.643788606,2297491.4940127945,0.3962330581367386
868,1.67,1.5760348315435784,0.943733432062023,96.83338960286423,7676.250212660332,10508.047815865883,0.40490887355769273
869,2.48,1.5633792686722878,0.6303948664001161,35.12227911910864,357407.84897701675,132959.46138514034,0.44986389488199935
870,1.01,1.0049230449709812,0.9949733118524565,101.05929857959956,1537699.5284545931,310630.1699287632,0.36757923072071
871,2.16,1.2204509824877552,0.5650236030035903,27.281095007539655,4633614.1302542025,672881.9665170311,0.43259723812007544
872,1.38,1.376297893649371,0.9973173142386748,138.6389856169964,910352.5489805655,243253.19938571408,0.38813497610996966
873,1.67,1.024868397496516,0.6136936511955187,128.2388575709329,17525.82121474605,15457.544441351582,0.40490887355769273
874,1.83,1.3934818904491502,0.7614655139066394,123.11696269519263,111.73529266786657,594.3492416248313,0.41408887792267324
875,1.32,1.2774420635843509,0.9677591390790536,120.05777814694298,57.56812498545558,375.94138292312704,0.3846849929329777
876,0.89,0.8341317026827839,0.9372266322278471,106.11692226266777,1.6623603263452034,30.63976942865593,0.36168604342121763
877,1.32,1.1218346178724818,0.8498747105094558,148.38711744035308,11.822437241620394,124.38776712770982,0.3846849929329777
878,1.14,0.8282991266981148,0.7265781813141359,140.37205628170884,38444.62369563502,24483.01380534498,0.3745369548766864
879,2.18,0.9665974595761283,0.4433933300807928,29.47033180732961,631.3796227699434,1636.8215294684442,0.4336969876085391
880,1.12,0.5271755617192969,0.4706924658208008,148.882319897255,104804.73269401854,40453.73019304151,0.37343949156728734
881,1.22,0.643622582562053,0.5275594939033221,177.94583193850085,1974306.8102505044,307126.51934399863,0.3789970406518437
882,2.19,2.1269219185179744,0.9711972230675682,28.11448165817315,74055.37274724737,52714.82807303486,0.43424585701558194
883,1.45,0.7335958225024157,0.5059281534499419,150.92894021923934,11.816015431453101,105.61805559165002,0.39217933653848863
884,0.93,0.49486322758511075,0.5321109974033449,122.48959345548558,41154.65230708141,21316.877166738755,0.3635750555091259
885,1.08,1.0563959331984911,0.9781443825911955,177.08059703509466,8.659041894462048,99.8667354326979,0.3712708704005125
886,1.6,0.9745981635344552,0.6091238522090344,121.2848069098185,267.43177580205275,934.8853402947502,0.4008650589315627
887,1.33,0.639637466225572,0.4809304257335128,155.8371186177424,82.60929411726934,368.3867163028545,0.38525851302351055
888,0.97,0.8689768001289169,0.8958523712669246,108.30640890857211,839596.0071665032,196476.49083377104,0.36554369871128223
889,1.48,1.3149157654891441,0.8884565983034758,149.58703481042548,85351.31139174254,49109.3626199141,0.39391611369924145
890,1.79,0.5534242097142406,0.30917553615320703,117.64024278686219,4780249.906635863,520808.29351415974,0.4118040577621901
891,0.93,0.739745876505931,0.7954256736622914,122.48959345548558,11497.668364991006,10590.692112933379,0.3635750555091259
892,1.18,0.9783194258524968,0.8290842591970312,171.27987484306456,75.75078937547188,409.42480936681307,0.3767543116931303
893,3.33,1.871857592611209,0.5621193971805433,45.59018809989607,27206.42761377042,25251.085375159,0.4923012769636768
894,1.58,0.5917463970315945,0.37452303609594584,122.66755041216035,57788708.63772298,2812799.510575871,0.3997077543845401
895,3.26,1.2185154447170539,0.3737777437782374,43.32735843004724,100631.37404141288,51794.34766553549,0.488986921531218
896,2.35,2.32262758451872,0.9883521636249872,32.70673060091512,86.36866152185713,602.1033016070362,0.44293496124699444
897,2.08,1.994182526325838,0.9587415991951144,24.832994771301475,21277.451895909784,22447.902389118637,0.42817181869228016
898,1.81,0.6869536223787458,0.3795323880545557,120.13825187129595,34.336121089489026,208.98300443501358,0.412947417072015
899,1.33,0.5193474752284976,0.39048682348007335,126.3296641798533,3350529.7019725586,403731.4170247909,0.38525851302351055
900,1.24,0.4753494667838912,0.3833463441805574,159.73752039847105,21580.414828665987,13565.14545939905,0.3801263965770804
901,1.59,0.694159107991796,0.4365780553407522,135.77913113152422,25906.64796129737,17431.127564622446,0.40028648909106784
902,1.58,1.5705804177585418,0.9940382390876846,136.49690580074548,15593.069637978555,16887.59187764793,0.3997077543845401
903,1.5,1.341344424125295,0.89422961608353,120.29560772964868,4.491856964556807,69.4513248188502,0.3950745009928056
904,3.49,1.557661317532889,0.4463212944220312,44.98856674381659,12956.766395567522,14386.354848224153,0.49976304247295134
905,1.2,1.1146696568934704,0.9288913807445588,204.9102314468566,16606018.878515787,1564549.7623867276,0.3778728203285736
906,0.9,0.7781402467429469,0.8646002741588299,226.071245962968,60588749.909857556,3276044.730515644,0.362150048545493
907,1.05,1.0288544238159474,0.9798613560151879,123.41081758291259,17.14406621987265,156.10095013601338,0.36967087506465174
908,1.8,1.7415967090910647,0.9675537272728137,107.35632238819788,6423.72239785721,9661.691443096457,0.4123759698992853
909,0.95,0.3846172294680166,0.4048602415452806,158.4538393461499,2567134.125439259,306067.8946205529,0.3645502703208014
910,0.97,0.4081712281058169,0.42079508052146075,175.01363992245234,646665.0094205096,124623.5950335886,0.36554369871128223
911,1.29,1.264187722914946,0.9799904828798032,142.0385504387478,60592.93917701145,38794.22046859727,0.3829688271026506
912,1.16,1.122056011514221,0.9672896650984665,95.2433560180099,3747.697565911178,5826.219664569264,0.37564213428970383
913,1.64,1.5841059983042993,0.965918291648963,111.32334838728877,159.06051569273416,795.1912280465607,0.40317730974691957
914,0.86,0.517243125041309,0.6014454942340802,133.0857016640811,11398403.594660733,923124.2591706227,0.3603305486930311
915,2.25,1.548138662334958,0.6880616277044258,31.466539910381425,193982.19503462873,88502.4213397999,0.4375248623941816
916,1.43,0.8213241226977632,0.5743525333550792,129.74820455319437,1567.7318221259247,2864.7568519512097,0.3910223695974962
917,1.23,0.6958600147372404,0.5657398493798702,177.33494540528244,60.97437599155938,311.0117886279991,0.37956111106747276
918,1.3,0.8053435461455241,0.6194950354965569,134.38817273788595,145907.7880181082,58614.238775023485,0.38354009945626744
919,1.82,0.6354339399891957,0.34913952746659105,81.17875247980416,895812.8457067227,178870.09100365345,0.4135183895493756
920,1.62,0.6856699208525701,0.42325303756331484,119.65313544828274,781598.2233065948,168119.0046947649,0.40202162680732
921,1.59,1.5142925748531615,0.9523852672032462,122.00147777239215,1143.97563916789,2916.1952450396734,0.40028648909106784
922,1.69,0.9059134103675156,0.5360434380872874,77.04912167079314,3984.1741325151515,5499.289668628559,0.406061755735945
923,1.24,0.5306590133487638,0.427950817216745,151.65552891500224,2.098784684308286,29.82734360806288,0.3801263965770804
924,1.07,0.9880476475399359,0.9234090163924634,159.7198513582279,250.1796623742203,916.44875407186,0.3707348223221787
925,1.4,1.2669513444572855,0.9049652460409183,152.94087604829926,43.34162899861946,309.0536838990928,0.3892888956643176
926,0.9,0.7851788244240127,0.8724209160266807,145.57191050779798,123071.03081531246,52728.386419525865,0.362150048545493
927,1.3,0.44242112466488354,0.3403239420499104,165.1076150545847,2433.586901465476,3085.4466149891414,0.38354009945626744
928,1.84,0.7188418949114873,0.39067494288667787,113.78259109423473,1045311.9851813567,206971.22821031808,0.4146588730958511
929,2.74,2.2748979941168677,0.8302547423784188,35.03533399046171,247025.48812862515,119289.80777963578,0.463366232179543
930,1.3,1.2382278506943836,0.9524829620726027,189.08837142742638,174.9831678099427,779.9543243505623,0.38354009945626744
931,1.19,1.1731155777816717,0.9858114099005646,124.63582570198147,12.889551940209381,134.88928543776885,0.37731281438915687
932,2.68,0.8984938090738694,0.3352588839827871,35.180735162401945,2392440.8623817656,386234.30316552287,0.4602922298194341
933,1.23,0.637286546819814,0.5181191437559464,160.2096399403997,7.483748536308851,74.37776995846242,0.37956111106747276
934,1.37,0.9302833310707163,0.6790389277888439,146.38140102450592,5615715.288780302,703724.6766062048,0.38755864857961564
935,1.51,0.6984557484745254,0.46255347581094397,101.3247752003999,135268.45607319608,52645.8352675742,0.3956537715214059
936,1.45,0.749973068717474,0.5172228060120511,136.03345294745142,182.75690760020274,660.9369530022848,0.39217933653848863
937,1.38,1.0404619082680815,0.7539579045420881,99.65423446534518,127037.14096923619,58708.59692333535,0.38813497610996966
938,1.43,0.4348169371749301,0.3040677882342169,129.74820455319437,291563.4554769419,74451.43589980784,0.3910223695974962
939,1.93,0.9322861227353948,0.4830498045261113,25.243134929440455,456.0434392238195,1304.8087557346303,0.4197652780256539
940,2.05,1.5878292898001898,0.7745508730732634,27.733784241789365,41795.29539049989,32255.015488345452,0.4265016079753361
941,1.22,0.967318878945526,0.7928843270045296,93.42581338148655,744.376731821895,1866.9738589106976,0.3789970406518437
942,2.16,0.6749419733936343,0.3124731358303862,27.9666461435341,38131.748720296346,22217.157234931812,0.43259723812007544
943,1.43,0.6619627173124665,0.4629109911275989,110.03413147961935,12359559.70586433,1049079.9727358213,0.3910223695974962
944,1.51,1.1146543593677685,0.7381816949455421,113.47423091426363,3950322.3435479766,593429.8580935827,0.3956537715214059
945,1.91,1.698646194236693,0.8893435571919859,39.12614250999688,2403.426574618939,4950.747014605573,0.4186343271067501
946,1.46,0.5076544405780309,0.3477085209438568,128.62181388314076,46890216.87484281,2322311.011562043,0.3927581162398227
947,1.47,0.6122503367298684,0.4164968277073935,150.0502229586184,3308.922142401911,4235.158914555793,0.3933370519144127
948,1.59,0.7234185094586153,0.4549801946280599,82.95475431766477,7.1080614929651675,74.69650797865866,0.40028648909106784
949,1.88,1.0998429829112166,0.5850228632506471,97.64421418796947,32372.664929984083,23782.147190887208,0.4169337502932358
950,1.09,0.37551152941292276,0.34450599028708506,158.58951095473086,578203.6446213279,112084.4981662025,0.3718094740351174
951,0.94,0.32178273347061603,0.3423220568836341,150.88645627982214,1608.9697352568319,2106.0257901330597,0.36406028598684514
952,2.03,1.5230053000821508,0.7502489162966262,41.98871814375198,36503.899279087265,29019.91387467737,0.4253849762775248
953,1.09,1.0540515970998297,0.9670198138530547,150.4756700669353,316.07441388312947,1097.3501009914003,0.3718094740351174
954,1.23,0.4607475452185959,0.37459150017772025,177.33494540528244,2590791.7423634017,326569.52220170404,0.37956111106747276
955,1.62,0.4918074187984522,0.30358482641879764,133.33901028225648,682.7248751350274,1367.8464326505484,0.40202162680732
956,1.27,0.951892497034838,0.7495216512085339,128.41471029083476,782314.4955372122,191425.36965330516,0.38182889731298414
957,1.63,0.5565212444417971,0.3414240763446608,112.2820701489549,826196.0053736931,162097.8580907827,0.4025995877863361
958,1.13,0.5273835641446485,0.4667111187120783,164.73697402477904,1226152.4009170195,208461.98043409566,0.3739872116990731
959,1.34,1.2894397308625722,0.9622684558675911,147.57477693739804,8157883.156418858,1024680.6221433702,0.3858326841838575
960,1.92,1.7105317589080873,0.8909019577646289,32.79586473480982,21943.45035865989,21678.983605078884,0.41920008378763896
961,1.99,1.4798081324382426,0.7436221771046445,26.083085179493313,13391491.932512175,1472334.6077266755,0.4231442870701974
962,1.17,0.5608592041587735,0.479366841161345,154.74418885577663,2630604.0457033366,354206.0959348314,0.3761973910681357
963,2.02,0.6685886809304685,0.3309844955101329,57.02117833593883,42396078.835917436,2378561.124658902,0.4248257254482447
964,2.1,0.7605463832183925,0.3621649443897107,26.961574780104392,11282726.213649169,1028654.3033643354,0.42928209009275897
965,1.45,0.6663846747141855,0.459575637733921,115.72992011354836,240339.35203913998,76016.14157313698,0.39217933653848863
966,0.96,0.9523099244393083,0.9919895046242795,142.24719459944419,74182.08058782629,40426.265971931956,0.365044805944074
967,1.6,1.110789452753689,0.6942434079710557,128.02791797571356,138028.28877506263,63173.91610312151,0.4008650589315627
968,1.07,0.3236994186871341,0.30252282120292906,151.54169819001353,2798761.368418999,304755.1140781511,0.3707348223221787
969,2.0,0.9828591696939422,0.4914295848469711,25.09537322315028,62.62811041393818,353.6552276724602,0.42370537612441284
970,1.04,0.40622110535229133,0.3905972166848955,145.3541320540153,21556.4542806655,12867.839056293937,0.36914322910694863
971,1.23,1.16543378937374,0.9475071458323091,136.99153135567093,305.7077008897159,1108.417236804704,0.37956111106747276
972,1.03,0.38444793947964473,0.3732504266792667,117.65445873118426,110855.5935935575,37608.842745555245,0.3686186456031055
973,1.27,0.38764794025415733,0.3052345986253207,158.40465766121912,151900.49430175533,46396.43230029938,0.38182889731298414
974,0.97,0.7013600532679533,0.7230516013071683,120.52504314680651,1334131.559824853,246373.28016983008,0.36554369871128223
975,1.23,0.5471402386611567,0.4448294623261436,152.099491632825,437576.23809321685,106046.22375074876,0.37956111106747276
976,1.73,1.4380006715905524,0.8312142610350014,120.10705032296097,27.904548825232897,239.24952251100558,0.4083634088303572
977,0.93,0.31670520382279405,0.3405432299169828,159.6641407142292,20755.712928404206,11521.851811329858,0.3635750555091259
978,1.38,1.226062828488401,0.888451324991595,161.37568425094656,1186.2443245578193,2773.3949273629746,0.38813497610996966
979,1.06,0.8685203265973779,0.8193587986767715,129.9823889476015,65575.80395347775,35719.81255363735,0.3702014491691851
980,1.14,0.4037833450264152,0.35419591668983796,119.38372980776921,32125.21845907814,16726.743260955885,0.3745369548766864
981,1.63,1.16558150212676,0.7150806761513865,132.40910537427567,18469672.506988905,1681692.5522149694,0.4025995877863361
982,1.89,1.3203203786135382,0.6985822109066341,94.78294785329484,24489.36537269984,21135.547309506004,0.4175011533294075
983,1.93,1.1919061072258168,0.6175679312050865,82.61988422745729,97.58057925184491,510.77242762708175,0.4197652780256539
984,1.2,0.3808679157331425,0.31738992977761876,153.50100199520114,26412638.29532206,1437534.765948386,0.3778728203285736
985,1.46,0.5317089736168742,0.36418422850470833,135.64349942870004,1260402.1648496564,211781.76612195736,0.3927581162398227
986,1.32,0.6512504583775254,0.4933715593769131,107.17559283636022,4981170.482631297,570281.7012256554,0.3846849929329777
987,1.51,0.7326477457142956,0.4851971825922487,155.38106604277013,72887625.09448977,3546617.3827181417,0.3956537715214059
988,1.47,0.47663922431683353,0.32424437028356023,128.24970033783325,278625.2438041674,74531.6432877866,0.3933370519144127
989,2.19,1.842740733496211,0.8414341248841146,28.11448165817315,11957518.056230199,1478016.2123214116,0.43424585701558194
990,1.54,0.7418016674036643,0.48168939441796377,146.54062493574347,14.789493484767801,122.94865903714857,0.3973915792203678
991,1.08,0.6445856423477603,0.5968385577294076,159.1528768713227,2607.937002113834,3715.0612766584795,0.3712708704005125
992,1.38,0.8496931718944828,0.6157196897786108,111.5639951445125,569.6556380836474,1479.1642789409495,0.38813497610996966
993,1.12,0.418998313886527,0.37410563739868474,107.61865014196579,8.625241331265507,70.5409568051752,0.37343949156728734
994,1.51,1.3756230048668152,0.9110086124945795,148.13427546058895,22110821.705670606,2028828.9719843965,0.3956537715214059
995,1.13,0.8819097715379967,0.7804511252548644,140.7954596910191,4551935.587909862,604895.4213423623,0.3739872116990731
996,1.15,0.5859765058969609,0.5095447877364878,119.03095387068373,2223168.894545351,321839.6713729357,0.3750886262072952
997,2.49,1.0697964535641395,0.4296371299454375,32.35275647039532,4013.0600854972167,5805.246305584664,0.45039197859050606
998,1.01,0.30640230687435566,0.3033686206676789,139.5345418892055,53771.112717021955,21465.221952956654,0.36757923072071
999,1.55,0.7792963313109679,0.5027718266522373,131.32321727173579,1142.4230367440357,2269.7432042436153,0.3979707655088186
1000,1.55,1.5054715103999885,0.971271942193541,99.47894287431193,366.0880692880377,1363.3095579242658,0.3979707655088186
1001,1.17,0.8849922857329122,0.7564036630195832,154.74418885577663,876433.9011373954,201619.7347366678,0.3761973910681357
1002,2.42,2.3615951592884796,0.9758657683010247,28.994728570901632,11673.277881826514,15933.124687217483,0.4466806431466001
1003,2.37,2.113182997271977,0.891638395473408,31.426510952002086,395951.2312582267,160036.4663055189,0.4440086512350311
1004,1.28,0.6373269927541078,0.49791171308914667,121.39417236513599,29.978680402752744,187.38290086586386,0.38239840801844494
1005,2.72,1.20465647093054,0.44288840843034555,35.63791221587983,3571.1813563052874,5591.6860269214885,0.4623443417211664
1006,1.93,1.187099672419906,0.6150775504766353,73.34628370555185,10173.037737958039,11297.077169586546,0.4197652780256539
1007,2.22,1.0408374974500156,0.4688457195720791,29.199573933971404,6285824.944959349,777517.0687842175,0.43588841698350594
1008,1.9,0.7040281725981697,0.37054114347272094,81.75054098797143,4.9874224565479945,58.19671221535688,0.4180680146515949
1009,1.07,0.6302946387878074,0.589060410082063,143.79904616696533,4363966.090468209,519476.85395174735,0.3707348223221787
1010,0.98,0.9519988670452197,0.9714274153522651,156.67281860803465,63133.1570558974,36255.00168208055,0.36604676248805224
1011,1.22,0.5520736217456823,0.45251936208662485,177.94583193850085,1799784.9819139484,273163.77845441975,0.3789970406518437
1012,1.45,1.3808880929718568,0.9523366158426599,179.59418437701788,435021.3530536081,148431.943757923,0.39217933653848863
1013,2.68,1.6037437371971273,0.598411842237734,37.33344267924398,207.39135716201355,931.0130105910481,0.4602922298194341
1014,0.96,0.7368545647996781,0.7675568383329981,149.76917516740593,142.70150961851132,565.9740147853421,0.365044805944074
1015,1.58,0.8688714205152498,0.549918620579272,122.66755041216035,161.5037663396888,640.5078809708069,0.3997077543845401
1016,1.09,0.581019698149894,0.5330455946329302,176.39437928059692,1991681.38799085,298664.67714477924,0.3718094740351174
1017,1.43,1.3694484831138705,0.9576562818978116,167.04252641037107,31337.030340545443,25634.928909463415,0.3910223695974962
1018,2.9,1.2028897676733505,0.4147895750597761,35.7705366679677,15062752.861695727,1456829.2616776049,0.4714422526167518
1019,1.38,0.7032177566017166,0.5095780844939976,94.27445918882616,74.36598214506091,355.06800996358743,0.38813497610996966
1020,1.1,0.7671233484607625,0.6973848622370568,121.12865246476527,94582260.30207673,4341072.577331232,0.37235051840124955
1021,1.89,0.7618241062067015,0.4030815376755035,94.78294785329484,3871864.5363963805,505477.34006977215,0.4175011533294075
1022,1.4,0.6095519813908641,0.4353942724220458,137.91518702283847,832578.5055007136,168716.52870544879,0.3892888956643176
1023,1.06,0.39700847971337144,0.3745363016163881,136.9593979903429,88259.46917153471,32656.726502084643,0.3702014491691851
1024,1.17,1.1043067311768515,0.9438519069887621,139.3518514968806,2274.4445653182333,4148.114319840779,0.3761973910681357
1025,1.09,0.40381990810072327,0.3704769799089204,128.5705920734025,4697150.578566069,464588.6617045749,0.3718094740351174
1026,2.82,1.3246011365536403,0.4697167150899434,37.14181662538199,4230501.218509622,647120.4371625748,0.4674261699061726
1027,1.4,0.7520194181569775,0.537156727254984,175.88045494190754,4052559.852293071,522770.0043385506,0.3892888956643176
1028,1.62,0.73397560306934,0.4530713599193456,160.58152903169562,2668.701641766449,3905.8677316540516,0.40202162680732
1029,1.46,0.6281005131399116,0.43020583091774767,128.62181388314076,44906.477015172015,24320.101521065575,0.3927581162398227
1030,1.35,0.998889716979597,0.7399183088737755,154.9804401079446,841082.0818222172,204023.70614618427,0.3864074600870583
1031,1.3,0.9044445510759671,0.6957265777507439,165.1076150545847,172.60567504656532,684.7839942323686,0.38354009945626744
1032,1.42,0.9098555653236782,0.6407433558617452,152.14994486154268,1844100.0371770354,331679.99860487133,0.3904442472843282
1033,0.87,0.8563288772535288,0.9842860658086539,182.39091882721266,19986.473387172107,16269.287860408616,0.3607760241781324
1034,1.73,0.6648825056989601,0.38432514780286714,141.27526118999,5730.908649983647,6268.034252842268,0.4083634088303572
1035,1.35,0.4075479678496897,0.3018873835923627,147.1725433504162,1050195.0823990032,171194.65426173297,0.3864074600870583
1036,1.39,0.6528518132427953,0.46967756348402545,88.93458220357988,734922.7102008865,159145.32238835175,0.3887117381570667
1037,1.81,0.591949045938363,0.3270436717891508,77.48842499419773,8867.20796777164,8046.306583083676,0.412947417072015
1038,1.47,1.4336602504156555,0.9752790819154119,142.45962377362417,64077.73213581484,41979.91887478847,0.3933370519144127
1039,1.27,0.7278444297501107,0.5731058501969375,150.39767476002174,587269.0578934025,142979.10612054917,0.38182889731298414
1040,1.54,1.305382786292643,0.8476511599302876,118.3665149041181,5968.228667625962,8293.6358932995,0.3973915792203678
1041,2.22,1.9607866646510015,0.8832372363292799,30.103162150947426,638.4841579885699,2145.318662222594,0.43588841698350594
1042,1.0,0.9864486089680293,0.9864486089680293,172.94763337025813,3876855.1914326665,571566.8085501032,0.3670646962873361
1043,1.1,0.5694792035500676,0.5177083668636978,175.70370626887367,16851964.240701277,1230744.2097635171,0.37235051840124955
1044,2.24,1.0369018620747763,0.46290261699766794,31.325085521862377,2.6169752331829548,43.28201872518076,0.4369800630851671
1045,1.3,1.2753253958199264,0.9810195352460973,149.19696017367502,360976.1590149837,127870.07293645966,0.38354009945626744
1046,1.54,1.4871309798289556,0.9656694674213997,153.68035196651468,351.5781855498646,1321.1725334367798,0.3973915792203678
1047,1.24,0.6586778085240078,0.5311917810677482,136.59608019319413,13506452.013650656,1115604.891012388,0.3801263965770804
1048,1.84,0.6357434440515435,0.3455127413323606,123.99285188253492,112.24356800039443,447.8892282271826,0.4146588730958511
1049,1.07,0.9440718644362064,0.8823101536786975,177.77211445658932,4046057.667282145,575765.8293905022,0.3707348223221787
1050,0.91,0.44088089165213823,0.484484496321031,144.99958060391157,1232029.3536133121,197204.43357985868,0.36261971113878405
1051,1.32,1.1604060709323394,0.8790955082820753,133.6650430890591,3669324.2226985022,577734.8741004922,0.3846849929329777
1052,0.81,0.5759774985921896,0.7110833315952958,176.68299381318002,11618.518381108279,9758.528865945533,0.358210463936812
1053,1.48,1.3681027462830588,0.9243937474885533,134.8543166099056,775018.7246373078,217081.14568193792,0.39391611369924145
1054,1.57,1.3457788234580792,0.8571839639860377,116.75721158191901,238046.73514272625,97865.8033699624,0.399128874918682
1055,1.51,1.113417060104517,0.737362291459945,119.84937768059987,23134.49789013033,19272.4775547891,0.3956537715214059
1056,1.84,1.7820086769415213,0.9684829765986529,91.15197835873798,1000.2886087923569,2818.110749742775,0.4146588730958511
1057,1.62,0.5705875782095555,0.3522145544503429,133.33901028225648,5931024.239109635,608537.856359361,0.40202162680732
1058,2.13,1.5427790330028002,0.7243094051656339,26.939077631137273,12046469.652984614,1389494.54771213,0.43094262457984245
1059,1.23,0.6933750225849683,0.5637195305568848,93.13681166750348,13165.216102774868,11178.721622627409,0.37956111106747276
1060,1.41,1.383263200981335,0.9810377311924363,144.85524940485948,74020.24872061604,45685.532241356515,0.38986641087472895
1061,1.73,0.9918579044365224,0.5733282684604176,120.10705032296097,23518.186748639448,18554.95817347802,0.4083634088303572
1062,1.61,0.4994861547530855,0.3102398476727239,101.77085416376237,36767725.70498552,1961221.247570294,0.4014434444474768
1063,1.9,1.2668083036922881,0.6667412124696254,98.70260059225039,8584288.145295624,1034255.230030108,0.4180680146515949
1064,1.16,0.4556326498188737,0.39278676708523597,132.45339357940694,104633.35747659413,38332.31668472108,0.37564213428970383
1065,2.33,1.2915396346079102,0.5543088560548971,32.47400648875152,492192.1972624645,153694.93237470736,0.4418584838026624
1066,2.97,1.280231718395271,0.43105445063813835,38.66269980663521,12310.001461323267,13012.806606568973,0.47492075379635595
1067,2.78,1.236699066457144,0.44485577930113096,37.29304579695109,37.471436801159065,270.38465247591705,0.46540171247957157
1068,1.25,0.45544951656039634,0.36435961324831706,192.51683643525487,6321743.399482842,589340.00363326,0.3806928314006363
1069,1.53,0.9357336997387042,0.6115906534239897,112.55007909583598,230294.6481895402,83492.65380046023,0.3968123355318631
1070,2.2,1.2512437380672532,0.5687471536669332,29.191864195968744,27955.236356169808,22490.946656619486,0.43479405313729746
1071,1.08,0.35737535652988905,0.3309031078980454,143.29085342267425,41182.73057048216,18933.36229027518,0.3712708704005125
1072,2.51,1.9135340771675486,0.7623641741703382,33.39180547295802,64144.48282140836,45634.25029431207,0.45144603787893006
1073,1.49,0.6931613096852322,0.46520893267465246,127.47514348128387,61662.204872162125,31108.258834796005,0.3944952727070551
1074,1.54,1.2651564170322396,0.8215301409300256,146.54062493574347,39569881.032552145,2891821.114709724,0.3973915792203678
1075,1.04,0.9928371215398749,0.9546510784037259,153.19133429910048,59.4263880588251,352.7571264540467,0.36914322910694863
1076,1.39,0.5822028197489085,0.41885094945964646,99.38712187268412,22104075.134083226,1477390.6186826283,0.3887117381570667
1077,1.35,1.3469530157836844,0.9977429746545811,147.1725433504162,2036.7151336927839,4131.398711412384,0.3864074600870583
1078,1.97,1.0461475138283414,0.5310393471209854,84.16567354082557,18.068353307384804,158.0269857039553,0.4220203051452032
1079,1.23,0.41818469545826065,0.33998755728313873,185.83029409894272,52753.05649425086,23540.911651458846,0.37956111106747276
1080,3.39,1.9884396884323177,0.5865603800685303,47.653142661980155,1580083.2707811694,386979.029983222,0.4951178323133052
1081,1.58,1.5082530676232029,0.9545905491286094,143.9309725237761,53436.13445378214,37778.38244265401,0.3997077543845401
1082,0.9,0.7162538802704871,0.7958376447449856,161.54086058997768,959475.2526157005,200084.40749001267,0.362150048545493
1083,1.06,0.3843227852212605,0.3625686653030759,188.53536603463027,1.7497330591670794,23.650445336199713,0.3702014491691851
1084,0.81,0.32309348340411986,0.3988808437087899,109.15360921554691,160599.80375577149,45497.16049526842,0.358210463936812
1085,2.89,1.039937409185318,0.3598399339741584,39.93176571064709,7741214.680889725,888071.7079291734,0.47094262359353534
1086,1.17,1.139392107228987,0.973839407888023,163.02590664469386,1169.6610231559448,2695.5474728146132,0.3761973910681357
1087,1.27,1.2449139524220714,0.9802472066315522,166.5312028127917,50435.28884417535,34152.686151565584,0.38182889731298414
1088,1.17,0.38084683433647887,0.3255101148175033,154.74418885577663,1655486.715677739,226891.77934274595,0.3761973910681357
1089,1.98,0.6352853159029743,0.32085116964796684,25.107950392527876,1778888.3104796808,282247.5300745452,0.42258259501671364
1090,1.55,1.1352858697035932,0.7324424965829633,131.32321727173579,542629.5195620621,158895.74263332205,0.3979707655088186
1091,2.03,1.9525751434844034,0.9618596765933023,28.354904171400843,18474286.795516975,2029114.2378770716,0.4253849762775248
1092,1.28,1.2650280714332793,0.9883031808072494,182.69474413479253,12.00533675407804,131.9436994373118,0.38239840801844494
1093,1.69,1.6629393776147752,0.9839877974051925,133.33364061362423,8507.281291157331,11485.296250687123,0.406061755735945
1094,1.99,0.6370374166173642,0.32011930483284634,22.26989701356649,12145213.17742796,1016688.6064666482,0.4231442870701974
1095,0.92,0.34647169518598264,0.3765996686804159,160.28020313751352,332125.66285963147,75508.91018275249,0.36309479031177994
1096,1.16,0.35649065995374346,0.3073195344428823,132.45339357940694,1701200.1742113978,225865.48780387256,0.37564213428970383
1097,1.28,0.5529502419269678,0.43199237650544364,128.06696432405784,57509.09531327476,27490.178592651006,0.38239840801844494
1098,1.19,0.8871482685997265,0.7455027467224593,162.1878877949527,84.69001135728973,424.61093430076915,0.37731281438915687
1099,1.07,0.3554953685791068,0.33223866222346427,177.77211445658932,11109411.876005568,789110.4746228561,0.3707348223221787
1100,1.24,0.5715869703356092,0.4609572341416203,92.84498598132474,13650.138285155204,10672.511337589991,0.3801263965770804
1101,1.17,0.6174320967009883,0.5277197407700756,163.02590664469386,2611912.9460922005,365036.95943616884,0.3761973910681357
1102,2.0,1.1242609599549118,0.5621304799774559,58.472020450189056,53192.59139396496,33311.808116584325,0.42370537612441284
1103,1.4,0.46675294012114776,0.3333949572293913,152.94087604829926,50668625.85839408,2376516.9517712886,0.3892888956643176
1104,1.39,1.363828965162359,0.9811719173829921,138.27599535367267,45.33959318822651,327.958370532647,0.3887117381570667
1105,2.0,1.9657576613423677,0.9828788306711839,25.78210548896669,33.80116380163927,304.61930585153516,0.42370537612441284
1106,1.45,0.7507384869545316,0.5177506806582977,136.03345294745142,4771405.142519387,581883.90206204,0.39217933653848863
1107,1.24,1.1658825727189657,0.9402278812249724,159.73752039847105,16.21524175772111,156.4249390854962,0.3801263965770804
1108,1.65,0.9316606179503093,0.5646427987577632,137.83123810256922,2908678.0679550776,450842.7146198087,0.4037547756197433
